uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals
a8ac4904-1350-11df-a1f1-0026b9348838,,"UNKNOWN ANTIRETROVIRAL DRUG","Generic answer to a question.  Patient knows that they are on an antiretroviral medicine, but does not know the name of it, and it hasn't been specified on the encounter form.",Drug,N/A,,,MCL/CIEL: 5811;local: 5811,,,,,,,,,,
a8a318e8-1350-11df-a1f1-0026b9348838,,"PATIENT REPORTED PAST ANTIRETROVIRAL TREATMENT","Question on encounter form: &amp;quot;Has the patient used any of the following antiretroviral medications in the past?&amp;quot;",Question,Coded,9732900a-4b81-4522-af1c-7d25ae6aad0a;a8ac4904-1350-11df-a1f1-0026b9348838;a8a87a86-1350-11df-a1f1-0026b9348838;a8967980-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838;a899b35c-1350-11df-a1f1-0026b9348838;6766ebbc-3298-11e0-8090-0026b9348838;a897e52c-1350-11df-a1f1-0026b9348838;a8afbee0-1350-11df-a1f1-0026b9348838;80f254a4-aacf-4cc0-bf1b-2e7e0853617a;920ca4a8-b864-4200-8d68-85a54fe787fd;687d2b97-3336-4843-946e-597a31380746;3cbfb0b9-721e-4d42-92a3-7d37269aab24;bef43e11-bf8a-447e-b725-1406f6ff2753;98b0baf6-0b73-4429-9264-6233684b0969;18e86e1f-92b8-40cd-8266-0df0ab0a4a50;a8967156-1350-11df-a1f1-0026b9348838;5b23c99a-87d1-11e0-85d3-000d6014b64c;e0037172-87ce-11e0-85d3-000d6014b64c;da698164-870d-11e0-85d3-000d6014b64c;a8967656-1350-11df-a1f1-0026b9348838;a89673f4-1350-11df-a1f1-0026b9348838;a897ea4a-1350-11df-a1f1-0026b9348838;a89677e6-1350-11df-a1f1-0026b9348838;a897f8a0-1350-11df-a1f1-0026b9348838;ddefd319-fb5d-4c0e-a125-ff7bdb6fe44f;8ddf2f66-9333-11df-8193-000d6014b64c;a896758e-1350-11df-a1f1-0026b9348838;f8b6299e-6bbf-446a-b3f1-a88f5d6b9da2;aad5fd10-1350-11df-a1f1-0026b9348838;a897ee78-1350-11df-a1f1-0026b9348838;a89cc876-1350-11df-a1f1-0026b9348838;a8971fc0-1350-11df-a1f1-0026b9348838;aad5f982-1350-11df-a1f1-0026b9348838;a8afbe22-1350-11df-a1f1-0026b9348838;a8afc066-1350-11df-a1f1-0026b9348838;42ef7c4d-d6fb-49c0-a46e-019c42dea203;60f1008a-6c6f-4f22-9131-b82c6935039c;b71e5ea4-2f34-4315-996a-4474711deead;a897e7c0-1350-11df-a1f1-0026b9348838;aad5fbe4-1350-11df-a1f1-0026b9348838;aad5fab8-1350-11df-a1f1-0026b9348838;a897e96e-1350-11df-a1f1-0026b9348838;aad5f784-1350-11df-a1f1-0026b9348838;aad5fe32-1350-11df-a1f1-0026b9348838;a897e608-1350-11df-a1f1-0026b9348838;3d587177-984e-4eeb-93f2-3223b6c1dd7c;1c4a75d0-cc91-4752-b0a5-4b833326ff7a;a8afbd64-1350-11df-a1f1-0026b9348838;0485075a-3111-11e0-8090-0026b9348838;d6262526-3113-11e0-8090-0026b9348838;21d417bc-3114-11e0-8090-0026b9348838;4677ad3e-3120-11e0-8090-0026b9348838;52441ef8-3126-11e0-8090-0026b9348838;6a73f32d-1870-4527-af6e-74443251ded2;fd4cd670-3115-11e0-8090-0026b9348838;fa8266f6-36df-11e0-93be-0026b9348838;f09920e0-9107-11df-8193-000d6014b64c;b999a0ac-8df0-11df-99f0-000d6014b64c;6fbadffc-3127-11e0-8090-0026b9348838;b9da84e8-3127-11e0-8090-0026b9348838;057e0a42-3299-11e0-8090-0026b9348838;6ec1a75a-3110-11e0-8090-0026b9348838,,MCL/CIEL: 159910;local: 2157,,,,,,,,,,
1c4a75d0-cc91-4752-b0a5-4b833326ff7a,,"TENOFOVIR AND LAMIVUDINE AND EFAVIRENZ","Combination antiretroviral drugs of Tenofovir, lamivudine and Efavirenz.",Drug,N/A,,,MCL/CIEL: 164505;local: 6964,,,,,,,,,,
6a73f32d-1870-4527-af6e-74443251ded2,,"NEVIRAPINE LAMIVUDINE AND ZIDOVUDINE","Combination antiretroviral drug which Zidovudine can be abbreviated as AZT or ZDV\nFor peds:  3TC 30 and NVP 50 and ZDV 60\nFor adults:  NVP 200 and 3TC 150 and ZDV 300",Drug,N/A,,,local: 6467;MCL/CIEL: 1652,,,,,,,,,,
a89cc876-1350-11df-a1f1-0026b9348838,,"LAMIVUDINE AND TENOFOVIR","Combination anti-retroviral used as a first line regimen for  antiretroviral naive patients.",Drug,N/A,,,MCL/CIEL: 161364,,,,,,,,,,
a896758e-1350-11df-a1f1-0026b9348838,,"ZIDOVUDINE AND LAMIVUDINE","Antiretroviral combination drug (Zidovudine & Lamivudine)",Drug,N/A,,,MCL/CIEL: 630;local: 630,,,,,,,,,,
a897e7c0-1350-11df-a1f1-0026b9348838,,"LOPINAVIR AND RITONAVIR","Combination of two medications in a category of HIV antriretrovirals called protease inhibitors. Lopinavir and ritonavir prevent HIV from multiplying.",Drug,N/A,,,MCL/CIEL: 794;local: 794,,,,,,,,,,
a8afc066-1350-11df-a1f1-0026b9348838,,"ATAZANAVIR AND RITONAVIR","Combination of two medications in a category of HIV antriretrovirals called protease inhibitors.  Atazanavir and ritonavir prevent HIV from multiplying.",Drug,N/A,,,local: 6160;MCL/CIEL: 159809,,,,,,,,,,
a897f8a0-1350-11df-a1f1-0026b9348838,,"ABACAVIR","A nucleoside reverse transcriptase inhibitor (NRTI) that prevents HIV from altering the genetic material of healthy T-cells.",Drug,N/A,,,local: 814;MCL/CIEL: 70056,,,,,,,,,,
a89677e6-1350-11df-a1f1-0026b9348838,,"EFAVIRENZ","A non-nucleoside drug used to treat HIV infection.",Drug,N/A,,,local: 633;MCL/CIEL: 75523,,,,,,,,,,
a89673f4-1350-11df-a1f1-0026b9348838,,"LAMIVUDINE","An antiviral drug (C8H11N3O3S) that is a synthetic nucleoside analog acting against HIV by inhibiting reverse transcriptase.",Drug,N/A,,,MCL/CIEL: 78643;local: 628,,,,,,,,,,
a8967656-1350-11df-a1f1-0026b9348838,,"NEVIRAPINE","A non-nucleoside analogue that is used as an antiviral drug in the treatment of HIV infection.",Drug,N/A,,,MCL/CIEL: 80586;local: 631,,,,,,,,,,
a8afbd64-1350-11df-a1f1-0026b9348838,,"RALTEGRAVIR","An integrase inhibitor antiretroviral oral agent that prevents integration of the HIV proviral gene into human DNA.",Drug,N/A,,,MCL/CIEL: 154378;local: 6156,,,,,,,,,,
a897ea4a-1350-11df-a1f1-0026b9348838,,"ZIDOVUDINE","A nucleoside analogue antiviral drug that inhibits the replication of retroviruses such as HIV by interfering with the enzyme reverse transcriptase.",Drug,N/A,,,local: 797;MCL/CIEL: 86663,,,,,,,,,,
a89ae254-1350-11df-a1f1-0026b9348838,,"ANTIRETROVIRAL USE","Question on encounter form:  &quot;Is the patient currently taking, or has the patient ever taken, any antiretroviral medications?&quot;  Also used to note active retroviral use on return visits.",Question,Boolean,,,,,,,,,,,,,
a89aa60e-1350-11df-a1f1-0026b9348838,,"TOTAL MATERNAL TO CHILD TRANSMISSION PROPHYLAXIS","Describes the use of drugs to prevent the maternal to child transmission of HIV during pregnancy.",Procedure,Coded,a899b35c-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838,,local: 1148;MCL/CIEL: 1148,,,,,,,,,,
a8a30d1c-1350-11df-a1f1-0026b9348838,,"PATIENT REPORTED REASON FOR CURRENT ANTIRETROVIRALS STARTED","Part of the question on encounter form "Reason for use" along with the quesiton "is the patient currently taking any of the following antiretroviral medications?"",Question,Coded,a89adc46-1350-11df-a1f1-0026b9348838;a8a19c20-1350-11df-a1f1-0026b9348838;a89fbedc-1350-11df-a1f1-0026b9348838;a8a0be2c-1350-11df-a1f1-0026b9348838;c9778159-958b-4f59-9053-a6171074726f;a898d478-1350-11df-a1f1-0026b9348838;27ac429d-8a42-476e-b2f6-65bde0b8c935;a89aa60e-1350-11df-a1f1-0026b9348838;a8ab1e12-1350-11df-a1f1-0026b9348838;a8908ed0-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
04616f5d-b961-4f41-bbd7-bcc0dd235577,,"CURRENT HIV ANTIRETROVIRAL DRUG USE TREATMENT CATEGORY","What is the current HIV antiretrovial drug use treatment category?",Question,Coded,a90ebdd2-351f-485a-b850-4938fcca2729;034047bd-3fa1-4b2a-b0f0-2787e9b9f7b3;8f8a715d-e49a-4b2c-aa3a-83fa9d7a4254,,,,,,,,,,,,
a8ac4904-1350-11df-a1f1-0026b9348838,,"UNKNOWN ANTIRETROVIRAL DRUG","Generic answer to a question.  Patient knows that they are on an antiretroviral medicine, but does not know the name of it, and it hasn't been specified on the encounter form.",Drug,N/A,,,MCL/CIEL: 5811;local: 5811,,,,,,,,,,
a899cf5e-1350-11df-a1f1-0026b9348838,,"CURRENT ANTIRETROVIRAL DRUGS USED FOR TREATMENT","Question on encounter forms: &quot;Is the patient currently taking, or has the patient ever taken, any of the following antiretroviral medications?&quot; or &quot;Current HIV Medications:&quot;. This particular concept stores a history of active use of the associated antiretroviral medications for treatment.",Question,Coded,a8967980-1350-11df-a1f1-0026b9348838;f8b6299e-6bbf-446a-b3f1-a88f5d6b9da2;a8a87a86-1350-11df-a1f1-0026b9348838;a8ac4904-1350-11df-a1f1-0026b9348838;bef43e11-bf8a-447e-b725-1406f6ff2753;a8afbe22-1350-11df-a1f1-0026b9348838;1baf254e-1429-4fd9-8db1-edf6523cea13;a8afbf9e-1350-11df-a1f1-0026b9348838;a8afbee0-1350-11df-a1f1-0026b9348838;a897e89c-1350-11df-a1f1-0026b9348838;a897fb2a-1350-11df-a1f1-0026b9348838;a897e52c-1350-11df-a1f1-0026b9348838;a899e0ac-1350-11df-a1f1-0026b9348838;80f254a4-aacf-4cc0-bf1b-2e7e0853617a;8c15dbfe-7078-4eac-9d2f-f23cad9d2f95;920ca4a8-b864-4200-8d68-85a54fe787fd;60f1008a-6c6f-4f22-9131-b82c6935039c;42ef7c4d-d6fb-49c0-a46e-019c42dea203;dabf36cb-dd9a-4542-a8ef-874c1ee5be4a;98b0baf6-0b73-4429-9264-6233684b0969;435e35c9-128b-43dd-99cb-1eea221f9afb;18e86e1f-92b8-40cd-8266-0df0ab0a4a50;a8afc066-1350-11df-a1f1-0026b9348838;a897e7c0-1350-11df-a1f1-0026b9348838;a89cc876-1350-11df-a1f1-0026b9348838;aad5fe32-1350-11df-a1f1-0026b9348838;a8967656-1350-11df-a1f1-0026b9348838;a89673f4-1350-11df-a1f1-0026b9348838;a897ea4a-1350-11df-a1f1-0026b9348838;aad5fbe4-1350-11df-a1f1-0026b9348838;a897f8a0-1350-11df-a1f1-0026b9348838;ddefd319-fb5d-4c0e-a125-ff7bdb6fe44f;b71e5ea4-2f34-4315-996a-4474711deead;a897ee78-1350-11df-a1f1-0026b9348838;64a1b8c4-64a4-4217-a7f3-1d827494f9ef;a8afcf84-1350-11df-a1f1-0026b9348838;a8971fc0-1350-11df-a1f1-0026b9348838;6a73f32d-1870-4527-af6e-74443251ded2;aad5f982-1350-11df-a1f1-0026b9348838;a89677e6-1350-11df-a1f1-0026b9348838;5b23c99a-87d1-11e0-85d3-000d6014b64c;e0037172-87ce-11e0-85d3-000d6014b64c;a8afbd64-1350-11df-a1f1-0026b9348838;b7735b8a-22f2-41d6-b450-65ec7588839c;a896758e-1350-11df-a1f1-0026b9348838;a897e96e-1350-11df-a1f1-0026b9348838;aad5fab8-1350-11df-a1f1-0026b9348838;aad5f784-1350-11df-a1f1-0026b9348838;aad5fd10-1350-11df-a1f1-0026b9348838;a8967156-1350-11df-a1f1-0026b9348838;a897e608-1350-11df-a1f1-0026b9348838;3cbfb0b9-721e-4d42-92a3-7d37269aab24;d57e301e-47ee-11df-8f94-000d6014b64c;dcaa4de6-47ee-11df-8f94-000d6014b64c;b999a0ac-8df0-11df-99f0-000d6014b64c;f09920e0-9107-11df-8193-000d6014b64c;f7cf0dd2-932f-11df-8193-000d6014b64c;20185c04-9334-11df-8193-000d6014b64c;8ddf2f66-9333-11df-8193-000d6014b64c;0485075a-3111-11e0-8090-0026b9348838;d6262526-3113-11e0-8090-0026b9348838;21d417bc-3114-11e0-8090-0026b9348838;9ff7a306-3115-11e0-8090-0026b9348838;52441ef8-3126-11e0-8090-0026b9348838;fa8266f6-36df-11e0-93be-0026b9348838;6fbadffc-3127-11e0-8090-0026b9348838;b9da84e8-3127-11e0-8090-0026b9348838;6766ebbc-3298-11e0-8090-0026b9348838;057e0a42-3299-11e0-8090-0026b9348838;27e7385e-36ec-11e0-93be-0026b9348838;6ec1a75a-3110-11e0-8090-0026b9348838;4677ad3e-3120-11e0-8090-0026b9348838;fd4cd670-3115-11e0-8090-0026b9348838;3d587177-984e-4eeb-93f2-3223b6c1dd7c;1c4a75d0-cc91-4752-b0a5-4b833326ff7a;da698164-870d-11e0-85d3-000d6014b64c;b58a28d2-36de-11e0-93be-0026b9348838;25c753d8-870f-11e0-85d3-000d6014b64c,,MCL/CIEL: 1088;local: 1088,,,,,,,,,,
bc3834dd-ef07-4027-be30-729baa069291,,"ANTIRETROVIRAL ADHERENCE SINCE LAST VISIT, DETAILED","A ConvSet for adherence which include &quot;Antiretroviral adherence since last visit&quot; and &quot;Medication reason&quot;",ConvSet,N/A,,2c363a0e-7cf9-42cd-9778-1301b09c4484;a89ebbc2-1350-11df-a1f1-0026b9348838;a8a06fc6-1350-11df-a1f1-0026b9348838,,,,,,,,,,,
a8b0f882-1350-11df-a1f1-0026b9348838,,"GOOD","General descriptive.",Misc,N/A,,,,,,,,,,,,,
a73d20b3-d721-4763-a362-14a0c41a6b5e,,"FAIR","General descriptive: stable and normal.",Misc,N/A,,,,,,,,,,,,,
fdaf8b47-ea14-4d28-80fa-e1da58a30e8b,,"INADEQUATE","General descriptive:  inferior, inadequate, or unsatisfactory kind.",Misc,N/A,,,MCL/CIEL: 163794,,,,,,,,,,
a8b0f94a-1350-11df-a1f1-0026b9348838,,"BAD","General descriptive.",Misc,N/A,,,MCL/CIEL: 159407,,,,,,,,,,
2c363a0e-7cf9-42cd-9778-1301b09c4484,,"ANTIRETROVIRAL ADHERENCE SINCE LAST VISIT","Good is greater or equal to 95% adherence. Fair is between 85-94% adherence.Poor is less than 85% adherence.This measures the patient's adherence since their last visit.",Question,Coded,a8b0f882-1350-11df-a1f1-0026b9348838;a73d20b3-d721-4763-a362-14a0c41a6b5e;fdaf8b47-ea14-4d28-80fa-e1da58a30e8b;a8b0f94a-1350-11df-a1f1-0026b9348838;a89ad3a4-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 1658,,,,,,,,,,
a89ced88-1350-11df-a1f1-0026b9348838,,"ALCOHOLISM","Continued excessive or compulsive use of alcoholic drinks",Diagnosis,N/A,,,,,,,,,,,,,
a8935fde-1350-11df-a1f1-0026b9348838,,"DEPRESSION","Affective disorder with anhedonia, melancholia, psychomotor retardation.",Diagnosis,N/A,,,local: 207;MCL/CIEL: 119537,,,,,,,,,,
a89eac04-1350-11df-a1f1-0026b9348838,,"FELT WELL AND DID NOT THINK TAKING MEDICINIE WAS NEEDED","Patient felt well and did not think that he/she needed to take medicine anymore.",Finding,N/A,,,MCL/CIEL: 160586,,,,,,,,,,
a89eacc2-1350-11df-a1f1-0026b9348838,,"FORGOT TO TAKE MEDICINE","Patient forgot to take medicine and finally just stopped taking it.",Finding,N/A,,,MCL/CIEL: 160587,,,,,,,,,,
7211031b-0685-44bc-a5e9-5a018d0173ea,,"SHARE MEDICATION WITH OTHER PEOPLE","The patient shares their medication with other people. In other words, the patient gives away their medication for someone else to use.",Misc,N/A,,,MCL/CIEL: 160583,,,,,,,,,,
a8af4cee-1350-11df-a1f1-0026b9348838,,"RUN OUT DRUGS","Generic answer:  Patient runs out of drugs/medications.",Misc,N/A,,,MCL/CIEL: 159834,,,,,,,,,,
ecafa614-49c5-4eba-84c7-b85b0d9e2c46,,"PILL BURDEN","When the amount or frequency of pills being taken by a patient is burdensome and makes it difficult for them to manage.",Misc,N/A,,,local: 7065;MCL/CIEL: 160588,,,,,,,,,,
a89eb8c0-1350-11df-a1f1-0026b9348838,,"SIDE EFFECTS FROM TAKING MEDICATIONS","Side effects from taking medications.",Finding,Boolean,,,,,,,,,,,,,
a89eba46-1350-11df-a1f1-0026b9348838,,"STIGMA","A mark of shame or discredit.",Finding,N/A,,,MCL/CIEL: 160589,,,,,,,,,,
c0c9eab3-46f6-453c-b29d-dc1c242317c5,,"FACILITY STOCKED OUT OF MEDICATION","Generic answer to care facility not having a particular medication.",Misc,Coded,a899b35c-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838;a899b50a-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 1754,,,,,,,,,,
a89de2d8-1350-11df-a1f1-0026b9348838,,"HEALTH ISSUES","Generic answer to a question.",Misc,N/A,,,MCL/CIEL: 137793;local: 1548,,,,,,,,,,
a897fdaa-1350-11df-a1f1-0026b9348838,,"TRANSPORT PROBLEMS","Patient has difficulties with transport to health care center.",Finding,N/A,,,MCL/CIEL: 820;local: 820,,,,,,,,,,
a89eb97e-1350-11df-a1f1-0026b9348838,,"TIME FOR A BREAK","Patient took a break from taking medication.",Finding,N/A,,,,,,,,,,,,,
a89ebbc2-1350-11df-a1f1-0026b9348838,,"MISSED MEDICATION REASON","Question on Adherence Questionnaire: &amp;amp;amp;quot;When you miss your medication, you miss because ...&amp;amp;amp;quot;",Question,Coded,a89eb8c0-1350-11df-a1f1-0026b9348838;a89eb97e-1350-11df-a1f1-0026b9348838;a89e6ae6-1350-11df-a1f1-0026b9348838;a89eacc2-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a89ebb04-1350-11df-a1f1-0026b9348838;a89eb744-1350-11df-a1f1-0026b9348838;a89eb802-1350-11df-a1f1-0026b9348838;a89e3396-1350-11df-a1f1-0026b9348838;a89eba46-1350-11df-a1f1-0026b9348838;a89ee2e6-1350-11df-a1f1-0026b9348838;a89cefd6-1350-11df-a1f1-0026b9348838;a8af4cee-1350-11df-a1f1-0026b9348838;a897fdaa-1350-11df-a1f1-0026b9348838;a89de152-1350-11df-a1f1-0026b9348838;a89ec3f6-1350-11df-a1f1-0026b9348838;a89d25fa-1350-11df-a1f1-0026b9348838;c0c9eab3-46f6-453c-b29d-dc1c242317c5;a8b03af0-1350-11df-a1f1-0026b9348838;7211031b-0685-44bc-a5e9-5a018d0173ea;a89eac04-1350-11df-a1f1-0026b9348838;a89de2d8-1350-11df-a1f1-0026b9348838;a89ced88-1350-11df-a1f1-0026b9348838;a8935fde-1350-11df-a1f1-0026b9348838;ecafa614-49c5-4eba-84c7-b85b0d9e2c46;98933740-e688-4b6e-b618-7b4030804728;a89dee54-1350-11df-a1f1-0026b9348838;a89e5db2-1350-11df-a1f1-0026b9348838;a8ad3b02-1350-11df-a1f1-0026b9348838;2febe315-fe2c-4bad-a734-16d013cb2d9a;a8a08ff6-1350-11df-a1f1-0026b9348838;e7302412-bf48-4c8c-ba3c-45d632849112;11a8e054-d87b-496c-be49-34ae7661da68;129ca662-3e27-4651-b65b-5152785eff84;a899e0ac-1350-11df-a1f1-0026b9348838;c00bef49-2914-4754-aed8-d0f0c325756e;a899b276-1350-11df-a1f1-0026b9348838;a89ecaa4-1350-11df-a1f1-0026b9348838;a890b810-1350-11df-a1f1-0026b9348838;b5c3006f-97fd-466f-b4ab-596e23ddc4d9;945f0a33-dd89-4ca4-9eb3-d74128a2adc8;b858568f-c722-411d-85ca-97d46bc98b3c;24ff3f30-b7ff-4464-b1b3-fda5ed5714a3;e91a0b75-133d-4aae-81c9-2b4423e48379;6a377e01-fa40-4ac2-98a9-0cb09cfbea36;53956fb4-d7d9-438c-addf-c5f67b2a3866;a890d1ba-1350-11df-a1f1-0026b9348838;aaf0e1e3-dc69-4bcd-a021-23bcbf3ecff3,,MCL/CIEL: 160582,,,,,,,,,,
99a99956-90b0-431e-a453-bf8efffeb7d3,,"MORISKY MEDICATION ADHERENCE SCORE, EVER FORGET TO TAKE MEDICATION","A question to ask the patient ever forgot to take medication.",Question,Numeric,,,,,,,,,,,,,
26b3c8c9-20be-4585-98f7-c8b8bf2c9207,,"MORISKY MEDICATION ADHERENCE SCORE, NOT KEEN ABOUT TAKING MADICATION","A question to ask the patient is not keen about taking their medication.",Question,Numeric,,,,,,,,,,,,,
ccffa130-12c6-45e8-a24a-b16c0395abd5,,"MORISKY MEDICATION ADHERENCE SCORE, FELT WORSE AND DID NOT TAKE MEDICATION","A question to ask the patient felt worse at times and stopped taking medication.",Question,Numeric,,,,,,,,,,,,,
f9eb1023-4cd7-47a7-87cd-b3353824c2c7,,"MORISKY MEDICATION ADHERENCE SCORE, FELT WELL AND DID NOT TAKE MEDICATION","A question to ask the patient felt well at times and stopped taking medication.",Question,Numeric,,,,,,,,,,,,,
315472dc-2b5e-4add-b3b7-bbcf21a8959b,,"MORISKY 4 MEDICATION ADHERENCE, TOTAL SCORE","A question to ask the total score the patient earned on the Morisky 4 Medication Adherence Scale (MMAS-4)",Question,Numeric,,,,,,,,,,,,,
2860acd4-2391-4467-9e69-e848d1672f96,,"MORISKY MEDICATION ADHERENCE SCORE, MISSED MEDICATION","A question to ask the patient did not take medication yesterday.",Question,Numeric,,,,,,,,,,,,,
8fcb3ada-2188-4e0a-8c68-18c26fd123b2,,"MORISKY MEDICATION ADHERENCE SCORE, SYMPTOMS CONTROL AND DID NOT TAKE MEDICATION","A question to ask the patient stop taking medication if they feel like symptoms are under control.",Question,Numeric,,,,,,,,,,,,,
87ba16a0-6f57-4b0b-a76e-753977f1ef7f,,"MORISKY MEDICATION ADHERENCE SCORE, PRESSURE STICKING TO TREATMENT PLAN","A question to ask the patient feels pressure about sticking to treatment plan.",Question,Numeric,,,,,,,,,,,,,
658523c7-77d2-4419-9633-eba789a7d64d,,"MORISKY MEDICATION ADHERENCE SCORE, DIFFICULTY REMEMBERING TO TAKE ALL MEDICATION","A question to ask the patient how often do they have difficulty in remembering to take all medication.",Question,Numeric,,,,,,,,,,,,,
857caa4e-b566-4a43-ab78-f911c1a8a727,,"MORISKY MEDICATION ADHERENCE, TOTAL SCORE","A question to ask the total score the patient earned on the Morisky 8 Medication Adherence Scale (MMAS-8)",Question,Numeric,,,,,,,,,,,,,
95d42ff9-49e2-44ae-9e5c-731a2d25ec6a,,"PEDIATRIC ART ADHERENCE SINCE LAST VISIT, DETAILED","A ConvSet for pediatric ART adherence since last visit and the adherence total score.",ConvSet,N/A,,c679587b-caa6-44a3-99e5-132ae168519e;7384f40d-02d5-4bb4-a0ba-c50101c7e07f;a6b15c61-c210-4a24-b0f6-e5eaa12258ab;a89ebbc2-1350-11df-a1f1-0026b9348838;1df71a8d-9eb6-40fd-9b94-317629b35ade;d9390b4c-11c5-4005-822e-d72dea27ba7f;47c2e943-e6be-48ce-b0fb-3e0730957698;286c7414-65d1-4f02-bb1b-7999defed9d1;af01544e-9712-4a10-97ac-344058795a74;dd10a27d-6945-47c4-ab43-63ccbad93960;acc9eb87-37c7-4d02-a134-fdda9c2de74c,,,,,,,,,,,
c679587b-caa6-44a3-99e5-132ae168519e,,"DIFFICULTY IN ADMINISTERING MEDICATION BY CAREGIVER","Question on encounter form:"Does caregiver have problems getting the child to take the medicines?"",Question,Coded,a899b35c-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a89ac6b6-1350-11df-a1f1-0026b9348838,,"FEW","Descriptive quantifying term.  Amounting to or consisting of a small number.",Misc,N/A,,,MCL/CIEL: 1160;local: 1160,,,,,,,,,,
7384f40d-02d5-4bb4-a0ba-c50101c7e07f,,"MISSED AT LEAST A DOSE IN THE LAST SEVEN DAYS","Question on encounter form:"Did the patient miss at least a dose in the last 7 days?"",Question,Coded,a899b35c-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838;a899e0ac-1350-11df-a1f1-0026b9348838;a89ac6b6-1350-11df-a1f1-0026b9348838;a89fbd60-1350-11df-a1f1-0026b9348838;a89ac86e-1350-11df-a1f1-0026b9348838;a89ac94a-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a6b15c61-c210-4a24-b0f6-e5eaa12258ab,,"MISSED MEDICATION AT LEAST ONE HOUR LATE IN THE LAST 7 DAYS","Question on encounter form:"Did the child receive a dose more than 1 hr late in the last 7 days?"",Question,Coded,a899b35c-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
129ca662-3e27-4651-b65b-5152785eff84,,"CAREGIVER FORGOT TO GIVE MEDICATION","Caregiver forgot to give medication.",Misc,N/A,,,,,,,,,,,,,
e7302412-bf48-4c8c-ba3c-45d632849112,,"CAREGIVER NOT AVAILABLE TO GIVE MEDICATION","Caregiver not being around to give medication.",Misc,N/A,,,,,,,,,,,,,
11a8e054-d87b-496c-be49-34ae7661da68,,"CAREGIVER AFRAID OF GIVING MEDICATION AROUND OTHERS","Caregiver not wanting to give medication around others.",Misc,N/A,,,,,,,,,,,,,
5b1bf823-da30-4e23-a777-0d8ef93a6211,,"PERFECT","General descriptive.",Misc,N/A,,,,,,,,,,,,,
47c2e943-e6be-48ce-b0fb-3e0730957698,,"PEDIATRIC ADHERENCE ASSESSMENT","Validated assessment for adherence in children and adolescents upto 14 yrs.",Question,Coded,5b1bf823-da30-4e23-a777-0d8ef93a6211;a73d20b3-d721-4763-a362-14a0c41a6b5e;fdaf8b47-ea14-4d28-80fa-e1da58a30e8b,,,,,,,,,,,,
d9390b4c-11c5-4005-822e-d72dea27ba7f,,"MEDICATION ADHERENCE, FREETEXT","A freetext question to capture any medication adherence information.",Question,Text,,,,,,,,,,,,,
286c7414-65d1-4f02-bb1b-7999defed9d1,,"DIFFICULTY ADMINISTERING MEDICATION, SCORE","Question on encounter form score:"Does caregiver have problems getting the child to take the medicines?"",Question,Numeric,,,,,,,,,,,,,
