Uuid,Void/Retire,Name,Concept Drug,Concept Dosage Form,Strength,_version:1
61c3c96c-bcf0-467e-b81a-4500c2a48532,,48532 - VACUNA CONTRA COVID-19 (NUCLEOSIDO MODIF) (mRNA-1273) MODERNA FAB. ROVI PHARMA INDUSTRIAL SERVICES S.A ESPAÑA (SPIKEVAX) 0.5 mL/DOSIS VIAL X 5 mL X 10,VACUNA CONTRA COVID-19 (NUCLEOSIDO MODIF) (mRNA-1273) MODERNA FAB. ROVI PHARMA INDUSTRIAL SERVICES S.A ESPAÑA (SPIKEVAX),be5da44b-9abd-468c-839b-7c729856d9c9,0.5 mL/DOSIS VIAL X 5 mL X 10,
308fc814-51b1-471e-a9d5-d4b841148574,,48574 - VACUNA CONTRA COVID-19 (ARNm) nucleosidos modificados PFIZER BIONTECH MANUFACTURING GmbH ALEMANIA (COMIRNATY) 30 µg/0.3 mL VIAL 0.45 mL X 6,VACUNA CONTRA COVID-19 (ARNm) nucleosidos modificados PFIZER BIONTECH MANUFACTURING GmbH ALEMANIA (COMIRNATY),be5da44b-9abd-468c-839b-7c729856d9c9,30 µg/0.3 mL VIAL 0.45 mL X 6,
fd8f0ac0-7e41-4c5d-be5e-17e096048969,,48969 - VACUNA CONTRA COVID-19 (NUCLEOSIDOS MODIF) (mRNA-1273) MODERNA FAB. ROVI PHARMA INDUSTRIAL SERVICES S.A ESPAÑA (SPIKEVAX) 0.20 mg/mL (200 µg/mL) VIAL X 5 mL,VACUNA CONTRA COVID-19 (NUCLEOSIDOS MODIF) (mRNA-1273) MODERNA FAB. ROVI PHARMA INDUSTRIAL SERVICES S.A ESPAÑA (SPIKEVAX),6eee6dc1-1976-4f1f-928e-0575aa94a0af,0.20 mg/mL (200 µg/mL) VIAL X 5 mL,
0f586bc8-bae0-4e0e-a52e-27c6f6d49894,,49894 - VACUNA CONTRA COVID-19 (NUCLEOSIDOS MODIFICADOS) (mRNA-1273) MODERNA FAB. CATALENT INDIANA.LLC-EEUU (SPIKEVAX) 0.10 mg/mL (100 µg/mL) VIAL X 2.5 mL,VACUNA CONTRA COVID-19 (NUCLEOSIDOS MODIFICADOS) (mRNA-1273) MODERNA FAB. CATALENT INDIANA.LLC-EEUU (SPIKEVAX),6eee6dc1-1976-4f1f-928e-0575aa94a0af,0.10 mg/mL (100 µg/mL) VIAL X 2.5 mL,
4116b5f3-5ed8-4d83-973c-4567f3350298,,50298 - VACUNA CONTRA COVID-19 (ARNm) nucleosido modificado (Tozinameran/Famtozinameran) BIONTECH MANUFACTURING GmbH ALEMANIA (COMIRNATY) 15 µg/15 µg X 0.3 mL VIAL X 2.25 mL,VACUNA CONTRA COVID-19 (ARNm) nucleosido modificado (Tozinameran/Famtozinameran) BIONTECH MANUFACTURING GmbH ALEMANIA (COMIRNATY),6eee6dc1-1976-4f1f-928e-0575aa94a0af,15 µg/15 µg X 0.3 mL VIAL X 2.25 mL,
7ab0642c-e20d-409b-b8cd-9006bb250362,,50362 - FENITOINA 125 mg/5 mL 120 mL,FENITOINA,cb0d9718-b01a-4850-a8e5-b59c2d3f38a8,125 mg/5 mL 120 mL,
d42a5dc1-fd1c-4510-849d-999094b50814,,50814 - VACUNA ANTIRRABICA HUMANA INACTIVADA (ANTIGENO PITMAN MOORE CEPA 3218-VERO) 2.5 UI 1,VACUNA ANTIRRABICA HUMANA INACTIVADA (ANTIGENO PITMAN MOORE CEPA 3218-VERO),be5da44b-9abd-468c-839b-7c729856d9c9,2.5 UI 1,
2e50f960-f6d0-4066-9738-a9dbe1f51089,,51089 - DILUYENTE PARA VACUNA ANTIRRABICA HUMANA 1 DOSIS,DILUYENTE PARA VACUNA ANTIRRABICA HUMANA,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1 DOSIS,
b5ddf52f-2d57-4449-bfce-c2f571e51189,,51189 - VACUNA CONTRA COVID-19 (mRNA-1273) nucleosido modificado (elasomeran/davesomeran) MODERNA FAB. CATALENT INDIANA.LLC-EEUU (SPIKEVAX) 50 µg/50 µg X mL VIAL X 2.5 mL,VACUNA CONTRA COVID-19 (mRNA-1273) nucleosido modificado (elasomeran/davesomeran) MODERNA FAB. CATALENT INDIANA.LLC-EEUU (SPIKEVAX),6eee6dc1-1976-4f1f-928e-0575aa94a0af,50 µg/50 µg X mL VIAL X 2.5 mL,
136209df-caa1-4cfe-9664-606096d51670,,51670 - SUERO ANTIOFIDICO POLIVALENTE 10 mL,SUERO ANTIOFIDICO POLIVALENTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,10 mL,
9ab75905-d42c-4c6a-ab53-3f1d38a52819,,52819 - SUERO ANTIBOTROPICO TETRAVALENTE 2.5 mg/mL 10 mL,SUERO ANTIBOTROPICO TETRAVALENTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,2.5 mg/mL 10 mL,
0f5ac5fe-ce2e-4cbd-bc75-2157e7453000,,53000 - VACUNA CONTRA COVID19 (ARNm) nucleosidos modificados (RAXTOZINOMERAN) PFIZER MANUFACTURING BELGIUM N.V RIJKSWEG (COMIRNATY) 30 µg X 0.3 mL VIAL 2.25 mL X 06,VACUNA CONTRA COVID19 (ARNm) nucleosidos modificados (RAXTOZINOMERAN) PFIZER MANUFACTURING BELGIUM N.V RIJKSWEG (COMIRNATY),be5da44b-9abd-468c-839b-7c729856d9c9,30 µg X 0.3 mL VIAL 2.25 mL X 06,
3c3fe889-d8f8-4b01-be81-8097d8753001,,53001 - VACUNA CONTRA COVID19 (ARNm) nucleosidos modificados (RAXTOZINOMERAN) PFIZER MANUFACTURING BELGIUM N.V RIJKSWEG (COMIRNATY) 10 µg X 0.2 mL VIAL 1.3 mL X 10,VACUNA CONTRA COVID19 (ARNm) nucleosidos modificados (RAXTOZINOMERAN) PFIZER MANUFACTURING BELGIUM N.V RIJKSWEG (COMIRNATY),be5da44b-9abd-468c-839b-7c729856d9c9,10 µg X 0.2 mL VIAL 1.3 mL X 10,
102e3a83-d2aa-48f1-a6c6-0dc1e0753371,,53371 - VACUNA CONTRA LA INFLUENZA TETRAVALENTE ANTIGENO TIPO A (H1N1 + H3N2) + ANTIGENO TIPO B (CEPAS MICHIGAN + PHUKET) 60 µg/0.5 mL 10,VACUNA CONTRA LA INFLUENZA TETRAVALENTE ANTIGENO TIPO A (H1N1 + H3N2) + ANTIGENO TIPO B (CEPAS MICHIGAN + PHUKET),be5da44b-9abd-468c-839b-7c729856d9c9,60 µg/0.5 mL 10,
65c16411-6564-4c0e-bf23-0909aee53450,,53450 - ISONIAZIDA + RIFAMPICINA 50 mg + 75 mg,ISONIAZIDA + RIFAMPICINA,bd1e9059-62b4-4967-a804-a63eda4f8657,50 mg + 75 mg,
ed36168e-430e-4b73-90c6-3eeb7eb53451,,53451 - ETAMBUTOL CLORHIDRATO 100 mg,ETAMBUTOL CLORHIDRATO,bd1e9059-62b4-4967-a804-a63eda4f8657,100 mg,
ad9c3740-96bf-44a2-a927-8821d2053452,,53452 - ISONIAZIDA + PIRAZINAMIDA + RIFAMPICINA 50 mg + 150 mg + 75 mg,ISONIAZIDA + PIRAZINAMIDA + RIFAMPICINA,bd1e9059-62b4-4967-a804-a63eda4f8657,50 mg + 150 mg + 75 mg,
e1a8ae37-afe2-47a4-b324-c83d39953745,,53745 - VACUNA CONTRA COVID-19 (mRNA-1273.815) NUCLEOSIDO MODIFICADO (ANDUSOMERAN) MODERNA FAB. CATALENT INDIANA.LLC-EEUU 0.1 mg/mL VIAL 2.5 mL X 5,VACUNA CONTRA COVID-19 (mRNA-1273.815) NUCLEOSIDO MODIFICADO (ANDUSOMERAN) MODERNA FAB. CATALENT INDIANA.LLC-EEUU,be5da44b-9abd-468c-839b-7c729856d9c9,0.1 mg/mL VIAL 2.5 mL X 5,
a059a494-6156-4598-a314-ba535b554003,,54003 - VACUNA ANTITUBERCULOSA (BCG) 20,VACUNA ANTITUBERCULOSA (BCG),be5da44b-9abd-468c-839b-7c729856d9c9,20,
c0a60012-f5c7-43d3-9236-98049f354004,,54004 - SODIO CLORURO 900 mg/100 mL (0.9%) 1 mL,SODIO CLORURO,6eee6dc1-1976-4f1f-928e-0575aa94a0af,900 mg/100 mL (0.9%) 1 mL,
a34e784e-39d4-4d6b-9b38-9d7eb2b54097,,54097 - VACUNA CONTRA EL DENGUE TETRAVALENTE (SEROTIPOS 1 2 3 Y 4) 1,VACUNA CONTRA EL DENGUE TETRAVALENTE (SEROTIPOS 1 2 3 Y 4),be5da44b-9abd-468c-839b-7c729856d9c9,1,
