uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Short name:en,Fully specified name:es,Short name:es,Fully specified name:fr,Short name:fr,Fully specified name:ht,Short name:ht,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
159648AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,cerebrospinal fluid bacterial culture,Bacterial culture of CSF sample,Test,Text,,,CIEL:159648;SNOMED-MVP:1596481000105008,CSF bacterial culture,,,Culture bactÃ©rienne liquide cÃ©phalorachidien,,Kilti bakteri likid ki nan tet ak rÃ¨l do,,,,,,,,,,,
159430AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hepatitis B Surface Antigen Test,The test is qualitative immunoassay to find out Hepatitis B infection which detects Hepatitis B surface antigen in serum or blood.,Test,Coded,Indeterminate;Negative;Positive.,,CIEL:159430;IMO-ProcedureIT:28894167;LOINC:63557-3;PIH:2439;SNOMED-CT:47758006,HBsAg,,,,,,,,,,,,,,,,
135850AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Leukocytes in Urine,"Infections affecting those structures of the body which participate in the secretion and elimination of urine, i.e., the kidney, the ureters, the urinary bladder, and the urethra.",Diagnosis,N/A,,,CIEL:135850;IMO-ProblemIT:805950;SNOMED-CT:275741008,,leucocitos en orina,,,,,,,,,,,,,,,
134191AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Microscopic Hematuria,Presence of blood in the urine.,Diagnosis,N/A,,,CIEL:134191;IMO-ProblemIT:500846;SNOMED-CT:197940006,,hematuria microscÃ³pica,,,,,,,,,,,,,,,
105281AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sulfamethoxazole / trimethoprim,,Drug,N/A,,,AMPATH:261;AMPATH:916;AMPATH:93;CIEL:105281;PIH:916;RxNORM:10831;SNOMED-CT:777642002,,,,Cotrimoxazole,,Kotrimoxasol,,,,,,,,,,,
86417AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Warfarin sodium,,Drug,N/A,,,CIEL:86417;RxNORM:114194;SNOMED-CT:48603004,,,,,,,,,,,,,,,,,
86267AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vincristine sulfate,,Drug,N/A,,,CIEL:86267;RxNORM:11203;SNOMED-CT:75292001,,,,,,,,,,,,,,,,,
86052AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Valproic acid,,Drug,N/A,,,CIEL:86052;PIH:4062;RxNORM:11118;SNOMED-CT:13965000,,,,,,,,,,,,,,,,,
84797AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tenofovir disoproxil fumarate,,Drug,N/A,,,CIEL:84797;RxNORM:322248,,,,,,,,,,,,,,,,,
84239AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Spironolactone,,Drug,N/A,,,AMPATH:2269;CIEL:84239;PIH:3184;PIH:4061;RxNORM:9997;SNOMED-CT:13929005,,,,Spironolactone,,spironolakton,,,,,,,,,,,
84309AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Stavudine,,Drug,N/A,,,AMPATH:625;AMPATH:626;CIEL:84309;RxNORM:59763;SNOMED-CT:108690008,d4T,,,Stavudine,,stavudin,,,,,,,,,,,
83352AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Rifabutin,Reinforcement TB med with unclear efficacy. Rifabutin is a bactericidal antibiotic drug primarily used in the treatment of tuberculosis.,Drug,N/A,,,CIEL:83352;org.openmrs.module.mdrtb:RIFABUTINE;PIH:2460;RxNORM:55672;SNOMED-CT:108684009,RFB,,,,,,,,,,,,,,,,
83405AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Risperidone,,Drug,N/A,,,CIEL:83405;RxNORM:35636;SNOMED-CT:108386000,,,,,,,,,,,,,,,,,
82919AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pyrimethamine,,Drug,N/A,,,CIEL:82919;RxNORM:9010;SNOMED-CT:59589008,,,,Pyrimethamine,,Pirimethamin,,,,,,,,,,,
82416AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Praziquantel,,Drug,N/A,,,CIEL:82416;PIH:4058;RxNORM:8628;SNOMED-CT:55889005,,,,,,,,,,,,,,,,,
81953AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Phenobarbital sodium,,Drug,N/A,,,CIEL:81953;RxNORM:82077,,,,,,,,,,,,,,,,,
81022AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ofloxacin,,Drug,N/A,,,CIEL:81022;org.openmrs.module.mdrtb:OFLOXACIN;PIH:1418;RxNORM:7623;SNOMED-CT:96086002,Ofx,,,Ofloxacine,,,,,,,,,,,,,
80945AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nystatin,,Drug,N/A,,,AMPATH:919;CIEL:80945;RxNORM:7597;SNOMED-CT:12096000,,,,Nystatin,,Nystaten,,,,,,,,,,,
80637AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nifedipine,,Drug,N/A,,,AMPATH:250;CIEL:80637;RxNORM:7417;SNOMED-CT:85272000,,,,,,,,,,,,,,,,,
80109AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Morphine sulfate,,Drug,N/A,,,CIEL:80109;RxNORM:30236;SNOMED-CT:60886004,,,,,,,,,,,,,,,,,
79784AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Metronidazole hydrochloride,,Drug,N/A,,,CIEL:79784;RxNORM:82047;SNOMED-CT:776774005,,,,,,,,,,,,,,,,,
79757AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Metoclopramide hydrochloride,,Drug,N/A,,,CIEL:79757;RxNORM:267036;SNOMED-CT:31147000,,,,,,,,,,,,,,,,,
79723AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Methyldopa,,Drug,N/A,,,AMPATH:251;AMPATH:252;CIEL:79723;RxNORM:6876;SNOMED-CT:84078002,,,,Methyldopa,,Metildopa,,,,,,,,,,,
79413AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Mebendazole,,Drug,N/A,,,AMPATH:244;AMPATH:245;CIEL:79413;RxNORM:6672;SNOMED-CT:56059005,,,,Mebendazole,,MebendazÃ²l,,,,,,,,,,,
79247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Magnesium sulfate,,Drug,N/A,,,CIEL:79247;RxNORM:6585;SNOMED-CT:37400007,,,,,,,,,,,,,,,,,
79054AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lorazepam,,Drug,N/A,,,CIEL:79054;RxNORM:6470;SNOMED-CT:19225000,,,,,,,,,,,,,,,,,
78952AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lithium carbonate,,Drug,N/A,,,CIEL:78952;RxNORM:42351;SNOMED-CT:16977003,,,,,,,,,,,,,,,,,
79053AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Loratadine,,Drug,N/A,,,AMPATH:741;AMPATH:957;CIEL:79053;RxNORM:28889;SNOMED-CT:108652002,,,,Loratadine,,LORATADINN,,,,,,,,,,,
79038AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Loperamide hydrochloride,,Drug,N/A,,,CIEL:79038;RxNORM:82038;SNOMED-CT:412428001,,,,,,,,,,,,,,,,,
78788AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Levofloxacin,,Drug,N/A,,,AMPATH:754;AMPATH:755;CIEL:78788;org.openmrs.module.mdrtb:LEVOFLOXACIN;RxNORM:82122;SNOMED-CT:96087006,Lfx,,,LÃ©vofloxacine,,,,,,,,,,,,,
78342AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ivermectin,,Drug,N/A,,,CIEL:78342;PIH:4048;RxNORM:6069;SNOMED-CT:96138006,,,,Ivermectin,,Ivemectin,,,,,,,,,,,
78280AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Isoniazid,A crystalline antibacterial compound (C6H7N3O) used in the treatment of tuberculosis.,Drug,N/A,,,AMPATH:2226;AMPATH:2227;AMPATH:2228;AMPATH:2229;AMPATH:2230;AMPATH:656;AMPATH:750;CIEL:78280;org.openmrs.module.mdrtb:ISONIAZID;PIH:656;RxNORM:6038;SNOMED-CT:81335000,INH,,,Isoniazid,,izoniazid,,,,,,,,,,,
77795AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hydroxyurea,,Drug,N/A,,,CIEL:77795;RxNORM:5552;SNOMED-CT:56602009,,,,,,,,,,,,,,,,,
77897AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ibuprofen,,Drug,N/A,,,AMPATH:234;AMPATH:475;AMPATH:912;CIEL:77897;RxNORM:5640;SNOMED-CT:38268001,,,,IbuprofÃ¨ne,,IbipwofÃ¨n,,,,,,,,,,,
77696AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hydrochlorothiazide,,Drug,N/A,,,AMPATH:1243;CIEL:77696;RxNORM:5487;SNOMED-CT:91667005,HCZTZ,,,Hydrochlorothiazide,HCZTZ,Idroklorotyazid,HCZTZ,,,,,,,,,,
77165AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Griseofulvin microsize,,Drug,N/A,,,CIEL:77165;RxNORM:91077;SNOMED-CT:412398008,,,,,,,,,,,,,,,,,
76942AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Gentamicin sulfate (usp),,Drug,N/A,,,CIEL:76942;RxNORM:142438;SNOMED-CT:411310000,,,,,,,,,,,,,,,,,
76734AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Furosemide,,Drug,N/A,,,AMPATH:255;AMPATH:753;AMPATH:99;CIEL:76734;RxNORM:4603;SNOMED-CT:81609008,,,,Furosemide,,Furosemide,,,,,,,,,,,
76613AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Folic acid,,Drug,N/A,,,AMPATH:257;CIEL:76613;RxNORM:4511;SNOMED-CT:6247001,,,,Acide folique,,Asid folik,,,,,,,,,,,
76488AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fluconazole,,Drug,N/A,,,AMPATH:744;AMPATH:747;CIEL:76488;PIH:747;RxNORM:4450;SNOMED-CT:31865003,,,,Fluconazole,,Fluconazole,,,,,,,,,,,
75948AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ethambutol,Anti-mycobaterial drug used to treat active tuberculosis. Always used with other antimycobacterial agents.,Drug,N/A,,,AMPATH:2226;AMPATH:2227;AMPATH:2228;AMPATH:2230;AMPATH:745;CIEL:75948;org.openmrs.module.mdrtb:ETHAMBUTOL;PIH:745;RxNORM:4110;SNOMED-CT:24450004,E,,,Ethambutol,,Ethambutol,,,,,,,,,,,
1270AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tuberculosis treatment started,Part of the encounter form plan. Answers are drugs started at the end of the particular encounter.,Question,Coded,Ethambutol;Isoniazid,,AMPATH:1270;CIEL:1270;SNOMED-MVP:12701000105007,,,,,,,,,,,,,,,,,
1252AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reason antiretrovirals stopped,Question on encounter form.  Part of the plan gathers a reason for stopping ARVs.  This concept captures that information.,Question,Coded,"Cannot afford treatment;Change formulation;Completed total PMTCT;Currently pregnant;Inpatient care or hospitalization;Medications unavailable;Non-compliance with treatment or therapy;Other non-coded;Other patient decision;Planned treatment interruption;Refusal of treatment by patient;Regimen failure;Toxicity, drug;Treatment never started - patient refused;Tuberculosis treatment started;Unknown;Weight change",,AMPATH:1252;CIEL:1252;org.openmrs.module.mdrtb:REASON ANTIRETROVIRALS CHANGED OR STOPPED;PIH:1252,,,,AntirÃÂÃÂ©troviraux raison d'arrÃÂÃÂªt,,Rezon dwog antiretwoviral te sispann,,,,,,,,,,,
75976AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ethionamide,Isonicotinic acid derivative used in drug-resistant TB treatment. (Short name from WHO),Drug,N/A,,,CIEL:75976;org.openmrs.module.mdrtb:ETHIONAMIDE;PIH:1414;RxNORM:4127;SNOMED-CT:414148003,Ethio,,,,,,,,,,,,,,,,
75847AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Erythromycin stearate,,Drug,N/A,,,CIEL:75847;RxNORM:24351;SNOMED-CT:420446003,,,,,,,,,,,,,,,,,
75634AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Enalapril maleate,,Drug,N/A,,,CIEL:75634;RxNORM:203123;SNOMED-CT:3046005,,,,,,,,,,,,,,,,,
75224AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Doxycycline hyclate,,Drug,N/A,,,CIEL:75224;RxNORM:23663;SNOMED-CT:71417000,,,,,,,,,,,,,,,,,
74807AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Didanosine,,Drug,N/A,,,AMPATH:796;AMPATH:806;CIEL:74807;RxNORM:3364;SNOMED-CT:19194001,DDI,,,Didanosine,,Didanosin,,,,,,,,,,,
74745AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Diazepam,,Drug,N/A,,,AMPATH:247;AMPATH:470;AMPATH:471;CIEL:74745;RxNORM:3322;SNOMED-CT:48546005,,,,Diazepam,,Vyazpam,,,,,,,,,,,
74250AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Dapsone,,Drug,N/A,,,AMPATH:92;CIEL:74250;RxNORM:3108;SNOMED-CT:17308007,,,,,,,,,,,,,,,,,
74123AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cycloserine,D-Alanine analog used in drug-resistant TB treatment. (Short name from WHO),Drug,N/A,,,CIEL:74123;org.openmrs.module.mdrtb:CYCLOSERINE;PIH:1413;RxNORM:3007;SNOMED-CT:51334008,Cs,,,,,,,,,,,,,,,,
73624AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Clotrimazole,,Drug,N/A,,,AMPATH:757;AMPATH:960;CIEL:73624;RxNORM:2623;SNOMED-CT:5797005,,,,Clotrimazole,,klotrimazol,,,,,,,,,,,
73547AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Clindamycin hydrochloride,,Drug,N/A,,,CIEL:73547;RxNORM:81982;SNOMED-CT:63084001,,,,,,,,,,,,,,,,,
73498AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Clarithromycin,"Reinforcement TB med with unclear efficacy. Clarithromycin is a macrolide antibiotic used to treat pharyngitis, tonsillitis, acute maxillary sinusitis, acute bacterial exacerbation of chronic bronchitis, pneumonia (especially atypical pneumonias associated with Chlamydia pneumoniae or TWAR), skin and skin structure infections, and, in HIV and AIDS patients to prevent, and to treat, disseminated Mycobacterium avium complex (MAC). In addition, it is sometimes used to treat Legionellosis.",Drug,N/A,,,CIEL:73498;org.openmrs.module.mdrtb:CLARITHROMYCIN;PIH:2459;RxNORM:21212;SNOMED-CT:83999008,CLR,,,Clarithromycine,,Klaritromisinn,,,,,,,,,,,
73450AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ciprofloxacin hydrochloride,,Drug,N/A,,,CIEL:73450;RxNORM:81981;SNOMED-CT:20450009,,,,,,,,,,,,,,,,,
73006AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cefixime,,Drug,N/A,,,AMPATH:772;AMPATH:963;CIEL:73006;RxNORM:25033;SNOMED-CT:96052006,,,,,,,,,,,,,,,,,
72822AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Carbamazepine,,Drug,N/A,,,AMPATH:312;AMPATH:920;CIEL:72822;RxNORM:2002;SNOMED-CT:40820003,,,,Carbamazepine,,Karbamazein,,,,,,,,,,,
72265AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bleomycin sulfate,,Drug,N/A,,,CIEL:72265;RxNORM:1621;SNOMED-CT:15660006,,,,,,,,,,,,,,,,,
71917AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Beclomethasone dipropionate,,Drug,N/A,,,CIEL:71917;RxNORM:1348;SNOMED-CT:1389007,,,,,,,,,,,,,,,,,
71648AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Atazanavir sulfate,,Drug,N/A,,,CIEL:71648;RxNORM:358299;SNOMED-CT:404837001,,,,,,,,,,,,,,,,,
71780AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Azithromycin,,Drug,N/A,,,AMPATH:735;CIEL:71780;RxNORM:18631;SNOMED-CT:96034006,,,,Azithromycine,,Azitwomisinn,,,,,,,,,,,
71184AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Amphotericin B,,Drug,N/A,,,AMPATH:2252;CIEL:71184;RxNORM:732;SNOMED-CT:354049008,,,,Amphotericin B,,Amfoterisin b,,,,,,,,,,,
71162AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Amoxicillin trihydrate,,Drug,N/A,,,CIEL:71162;RxNORM:133008;SNOMED-CT:96068000,,,,,,,,,,,,,,,,,
70246AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Acyclovir sodium,,Drug,N/A,,,CIEL:70246;RxNORM:81944;SNOMED-CT:72387009,,,,,,,,,,,,,,,,,
70116AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Acetaminophen,,Drug,N/A,,,AMPATH:453;CIEL:70116;RxNORM:161;SNOMED-CT:90332006,,,,AcÃ©taminophÃ¨ne,,AsetaminofÃ¨n,,,,,,,,,,,
1945AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Serum Pregnancy Test, Qualitative","Beta-HCG blood test for pregnancy, qualitative",Test,Coded,Indeterminate;Negative;Positive.,,CIEL:1945;PIH:2473;SNOMED-CT:166434005,,,,"SÃ©rum test de grossesse, qualitative",,"Serik GwosÃ¨s TÃ¨s, Kalitatif",,,,,,,,,,,
1643AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Rapid test for malaria,Test for rapid diagnosis of Malaria.,Test,Coded,Indeterminate;Negative;Positive.,,CIEL:1643;SNOMED-CT:391513009,RDT Malaria,,,Test rapide malaria,,tÃ¨s RAPID pou malarya,,,,,,,,,,,
1619AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Rapid plasma reagin,,Test,Coded,Negative;Positive.;Unknown,,AMPATH:299;CIEL:1619;IMO-ProcedureIT:923450;PIH:1478;SNOMED-CT:19869000,,,,RÃ©agine rapide,,Rapid konplo,,,,,,,,,,,
1447AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Artemether-lumefantrine,,Drug,N/A,,,AMPATH:2251;CIEL:1447;PIH:2292;PIH:4051;RxNORM:282448;SNOMED-CT:395268004,artemether-lumefan,,,,,,,,,,,,,,,,
1408AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,High,High value (above normal) as part of a range of values: low-normal-high,Finding,Boolean,,,CIEL:1408;SNOMED-CT:75540009,High,,,ÃlevÃ©,,ampil,,,,,,,,,,,
163683AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Erythrocytes presence in urine sediment by light microscopy test,A lab test to identify the presence of erythrocytes (red blood cells) in urine under a light microscope.,Test,Coded,High;Moderate;None,,CIEL:163683,,,,PrÃ©sence d'Ã©rythrocytes  dans le sÃ©diment urinaire par un test de microscopie optique,,TÃ¨s prezans emati  nan sediman pipi pa mikwoskospi,,,,,,,,,,,
1367AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sputum gram stain,,Test,Coded,Negative;Other non-coded;Positive.,,CIEL:1367;IMO-ProcedureIT:602182;LOINC:648-6;SNOMED-MVP:13671000105002,"Gram Stain, Sputum",,,Examen des crachats,,,,,,,,,,,,,
1339AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Monocytes (%) - microscopic exam,"Large, circulating, phagocytic white blood cells, having a single well-defined nucleus and very fine granulation in the cytoplasm. Monocytes constitute from 3 to 8 percent of the white blood cells in humans.  This is a microscopic exam.",Test,Numeric,,,AMPATH:1339;CIEL:1339;IMO-ProcedureIT:1072362;SNOMED-CT:271037006,,,,Monocytes (%),,Monosit (%),,100,,,0,,,%,,0,
1340AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Eosinophils (%) - microscopic exam,"A type of white blood cell found in vertebrate blood, containing cytoplasmic granules that are easily stained by eosin or other acid dyes.  This is a microscopic exam.",Test,Numeric,,,AMPATH:1340;CIEL:1340;IMO-ProcedureIT:1070469;SNOMED-CT:310540006,,,,Eosinophiles (%),,Eozinofil (%),,100,,,0,,,%,,0,
1338AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lymphocytes (%) - microscopic exam,Agranulocytic leukocyte that normally makes up about 25% of the total white blood cell count but increases in the presence of infection.  This is a microscopic exam.,Test,Numeric,,,AMPATH:1338;CIEL:1338;IMO-ProcedureIT:1064629;SNOMED-CT:271036002,,,,Lymphocytes (%),,Limfosit (%),,100,,,0,,,%,,0,
1336AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Neutrophils (%) - microscopic exam,"Test to find, count and examine Neutrophils the type of white blood cell which form an early line of defence against bacterial infections by using microscopic exam",Test,Numeric,,,AMPATH:1336;CIEL:1336;IMO-ProcedureIT:1060713;PIH:3060;SNOMED-CT:30630007,,,,Neutrophiles (%),,Netwofil (%),,100,,,0,,,%,,0,
1330AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Absolute neutrophil count,"Absolute neutrophil count (ANC) is a measure of the number of neutrophil granulocytes (also known as polymorphonuclear cells, PMN's, polys, granulocytes, segmented neutrophils or segs) present in the blood. Neutrophils are a type of white blood cell that fights against infection.
\n
\nANC = (%neutrophils + %bands) x WBC",Test,Numeric,,,AMPATH:1330;CIEL:1330;IMO-ProcedureIT:601440;PIH:6675;SNOMED-CT:30630007,,,,,,,,,,,0,,,10^3/uL,,0,
1305AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"HIV viral load, qualitative",This is a qualitative result for the number of copies/ml of DNA/RNA in patients with HIV.,Test,Coded,Beyond detectable limit;Detected;Not detected;Poor sample quality,,AMPATH:1305;CIEL:1305;SNOMED-MVP:13051000105000,"Viral load, qual",,,"VIH charge virale, qualitatif",,"VIH chaj viral, kalitatif",,,,,,,,,,,
1299AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Amylase,To diagnose pancreatitis or other pancreatic diseases,Test,Numeric,,,AMPATH:1299;CIEL:1299;IMO-ProcedureIT:31004384;IMO-ProcedureIT:601338;PIH:3054;SNOMED-CT:64435009,,,,Amylase,,Amilaz,,,,200,0,,28,IU/L,,0,
1160AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Few,Descriptive quantifying term.  Amounting to or consisting of a small number.,Misc,N/A,,,AMPATH:1160;CIEL:1160;SNOMED-CT:57176003,,,,peu,,kÃ¨k,,,,,,,,,,,
163696AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Casts presence in urine sediment by light microscopy test,A lab test used to determine the presence of casts in urine specimen using a light microscope.,Test,Coded,Few;High;Moderate;None,,CIEL:163696;SNOMED-CT:365689007,,,,PrÃ©sence de cylindre dans le sÃ©diment urinaire par un test de microscope optique,,TÃ¨s prezans silind nan sediman pipi  nan limyÃ¨  mikwoskospi,,,,,,,,,,,
163684AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Leukocytes presence in urine sediment by light microscopy,A lab test to identify the presence of leukocytes in urine under a light microscope.,Test,Coded,Few;High;Moderate;None,,CIEL:163684;SNOMED-CT:252385000,,,,PrÃ©sence Leucocytes  dans le sÃ©diment urinaire par microscopie optique,,Prezans lekosit  nan sediman pipi  pa mikwoskospi,,,,,,,,,,,
1031AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Treponema pallidum hemagglutination assay,A treponemal antigen serologic test for syphilis using tanned sheep red blood cells coated with antigen from the Nichol's strain of Treponema pallidum and patient serum absorbed with an extract of Reiter treponemes to remove nonspecific antibodies. It is similar in sensitivity and specificity to the FTA-ABS test except that it is less sensitive in detecting primary syphilis.,Test,Coded,Poor sample quality,,AMPATH:1031;CIEL:1031;SNOMED-CT:269829001,TPHA,,,Test presence du treponem pallidum par hemagglutination,,Tes prezans treponem palidum pa emaglitinasyon,,,,,,,,,,,
1036AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Neisseria gonorrhoeae polymerase chain reaction,Test to detect neisseria infections via PCR,Test,Coded,,,AMPATH:1036;CIEL:1036;IMO-ProcedureIT:33411925;SNOMED-CT:399143002,GC PCR,,,,,,,,,,,,,,,,
1023AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Monocytes,"Large, circulating, phagocytic white blood cells, having a single well-defined nucleus and very fine granulation in the cytoplasm. Monocytes constitute from 3 to 8 percent of the white blood cells in humans.",Test,Numeric,,,AMPATH:1023;CIEL:1023;IMO-ProcedureIT:28473044;SNOMED-CT:67776007,Monos,,,,,,,100,,,0,,,%,,0,
1021AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lymphocytes,Agranulocytic leukocyte that normally makes up about 25% of the total white blood cell count but increases in the presence of infection.,Test,Numeric,,,AMPATH:1021;AMPATH:1319;CIEL:1021;SNOMED-CT:56972008,Lymph,,,,,,,100,,,0,,,%,,0,
1024AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Eosinophils,"A type of white blood cell found in vertebrate blood, containing cytoplasmic granules that are easily stained by eosin or other acid dyes.",Test,Numeric,,,AMPATH:1024;CIEL:1024;IMO-ProcedureIT:853162;PIH:6676;SNOMED-CT:365601007,Eos,,,,,,,100,,,0,,,%,,0,
1015AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hematocrit,Percent of whole blood that is composed of red blood cells.,Test,Numeric,,,AMPATH:1015;CIEL:1015;IMO-ProcedureIT:2464;IMO-ProcedureIT:935674;SNOMED-CT:365616005,Hct,,,HÃ©matocrite,,Ematokrit,,100,,51.9,0,21,32.3,%,,1,
1022AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Neutrophils,Type of white blood cell which forms an early line of defence against bacterial infections,Test,Numeric,,,AMPATH:1022;CIEL:1022;IMO-ProcedureIT:924920;SNOMED-CT:30630007,Polys,,,,,,,100,,,0,,,%,,0,
1009AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Triglycerides (mmol/L),"Blood component, measure of fat concentration in blood.",Test,Numeric,,,AMPATH:1009;CIEL:1009;IMO-ProcedureIT:30953289;SNOMED-CT:14740000,TG,,,Triglycerides,,trigliserid,,,,2.26,0,,,mmol/L,,1,
1007AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,High-density lipoprotein cholesterol measurement (mmol/L),Test for HDL cholesterol is used along with other lipid tests to determine risk of heart disease.,Test,Numeric,,,AMPATH:1007;CIEL:1007;IMO-ProcedureIT:687121;SNOMED-CT:166832000,HDL,,,LipoprotÃ©ines cholestÃ©rol de haute densitÃ©,,Mas volimik kolestewÃ²l ki wo lipoprotein,,,,,0,,0.91,mmol/L,,1,
1008AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Low-density lipoprotein cholesterol (mmol/L),Test for LDL cholesterol is used along with other lipid tests to determine risk of heart disease.,Test,Numeric,,,AMPATH:1008;CIEL:1008;IMO-ProcedureIT:29962510;SNOMED-CT:113079009,LDL,,,LipoprotÃ©ines de basse densitÃ© CHOLESTÃROL,,Lipoprotein dansite ba kolestewÃ²l,,,,2.59,0,,,mmol/L,,1,
